,player_name,player_url,teams,matches_played,runs_scored,hundreds,fifties,wickets,economy_rate,five_wicket_hauls,player_country,player_image,player_role,player_DOB,player_bat_hand,player_bowl_hand
92,Jacob Oram,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2811,"Chennai Super Kings, Rajasthan Royals, Mumbai Indians",18,106,0,0,9,8.84,0,New Zealand,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,28-07-1978,Left,Right
93,Manish Pandey,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4083,"Mumbai Indians, Royal Challengers Bangalore, Pune Warriors India, Kolkata Knight Riders, Sunrisers Hyderabad, Lucknow Super Giants, Delhi Capitals",170,3808,1,22,0,0.0,0,India,https://h.cricapi.com/img/players/306f6b88-0442-476a-be55-1500b3441051.jpg,Batsman,10-09-1989,Right,Right
94,Pankaj Singh,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3790,"Rajasthan Royals, Royal Challengers Bangalore",17,7,0,0,11,9.36,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,06-05-1985,Right,Right
95,Munaf Patel,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3352,"Rajasthan Royals, Mumbai Indians, Gujarat Lions",63,39,0,0,74,7.52,1,India,https://h.cricapi.com/img/players/079f1b5d-542b-4e86-aec3-1e94b4d49f7b.jpg,Bowler,12-07-1983,Right,Right
96,Niraj Patel,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4147,Rajasthan Royals,9,121,0,1,0,6.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,26-03-1981,Right,Right
97,Parthiv Patel,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3035,"Chennai Super Kings, Kochi Tuskers Kerala, Deccan Chargers, Sunrisers Hyderabad, Royal Challengers Bangalore, Mumbai Indians",139,2848,0,13,0,0.0,0,India,https://h.cricapi.com/img/players/c9d94018-038a-4113-9682-3d5f96c1d749.jpg,WK-Batsman,09-03-1985,Left,Left
98,Irfan Pathan,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3156,"Punjab Kings, Delhi Capitals, Sunrisers Hyderabad, Rising Pune Supergiant, Gujarat Lions",103,1139,0,1,80,7.78,0,India,https://h.cricapi.com/img/players/b8cd771a-69f5-4f8d-a143-fe7bca3fbadb.jpg,Bowling Allrounder,27-10-1984,Left,Left
99,Yusuf Pathan,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3550,"Rajasthan Royals, Kolkata Knight Riders, Sunrisers Hyderabad",174,3204,1,13,42,7.33,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,17-11-1982,Right,Right
100,Devraj Patil,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4167,Royal Challengers Bangalore,2,13,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,WK-Batsman,06-12-1984,Right,Right
101,Rajesh Pawar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4175,Mumbai Indians,1,0,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,06-09-1979,Right,Right
102,Shaun Pollock,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2039,Mumbai Indians,13,147,0,0,11,6.54,0,South Africa,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,16-07-1973,Right,Right
103,Luke Pomersbach,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3691,"Punjab Kings, Royal Challengers Bangalore",17,302,0,1,0,0.0,0,Australia,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,28-09-1984,Left,Right
104,Ricky Ponting,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2041,"Kolkata Knight Riders, Mumbai Indians",10,91,0,0,0,0.0,0,Australia,https://h.cricapi.com/img/players/d603cef8-15ef-4523-a003-889e765b31d8.jpg,Batsman,19-12-1974,Right,Right
105,Ramesh Powar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3164,"Punjab Kings, Kochi Tuskers Kerala",27,67,0,0,13,7.42,0,India,https://h.cricapi.com/img/players/e172ea1f-5eb5-4fd0-a124-e971c80cb32b.jpg,Bowler,20-05-1978,Right,Right
106,Ajinkya Rahane,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3889,"Mumbai Indians, Rajasthan Royals, Rising Pune Supergiant, Delhi Capitals, Kolkata Knight Riders, Chennai Super Kings",172,4400,2,30,1,5.0,0,India,https://h.cricapi.com/img/players/cdc2646c-1fe7-4bc2-b26e-42453f45a212.jpg,Batsman,06-06-1988,Right,Right
107,Suresh Raina,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3287,"Chennai Super Kings, Gujarat Lions",205,5528,1,39,25,7.42,0,India,https://h.cricapi.com/img/players/0409f66c-1aec-49d0-be29-cce1e086543d.jpg,Batsman,27-11-1986,Left,Right
108,Rohan Raje,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4133,Mumbai Indians,10,20,0,0,6,9.02,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,03-09-1986,Right,Right
109,Dwaraka Ravi Teja,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4112,"Deccan Chargers, Sunrisers Hyderabad",32,375,0,1,1,9.33,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,05-09-1987,Right,Right
110,Mahesh Rawat,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4085,"Rajasthan Royals, Pune Warriors India",18,55,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,WK-Batsman,25-10-1985,Right,Right
111,Luke Ronchi,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3573,Mumbai Indians,5,34,0,0,0,0.0,0,New Zealand,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,WK-Batsman,23-04-1981,Right,Right
112,Wriddhiman Saha,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3759,"Kolkata Knight Riders, Chennai Super Kings, Punjab Kings, Sunrisers Hyderabad, Gujarat Titans",161,2798,1,13,0,0.0,0,India,https://h.cricapi.com/img/players/200bb9d2-a3e4-43ac-8774-f3b3a5577ffc.jpg,WK-Batsman,24-10-1984,Right,Right
113,Salman Butt,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3132,Kolkata Knight Riders,7,193,0,1,0,0.0,0,Pakistan,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,07-10-1984,Left,Right
114,Dinesh Salunkhe,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4141,Rajasthan Royals,6,33,0,0,1,9.75,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,12-11-1982,Right,Right
115,Kumar Sangakkara,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2226,"Punjab Kings, Deccan Chargers, Sunrisers Hyderabad",71,1687,0,10,0,0.0,0,Sri Lanka,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,27-10-1977,Left,Right
116,Pradeep Sangwan,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4058,"Delhi Capitals, Kolkata Knight Riders, Gujarat Lions, Mumbai Indians, Gujarat Titans",42,26,0,0,38,8.69,0,India,https://h.cricapi.com/img/players/7926e42f-6c44-4976-a571-9e77f8d03e08.jpg,Bowler,05-11-1990,Right,Left
117,PM Sarvesh Kumar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4172,Deccan Chargers,2,1,0,0,1,8.4,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,26-04-1989,Right,Right
118,Ramnaresh Sarwan,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2220,Punjab Kings,4,73,0,0,0,0.0,0,West Indies,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,23-06-1980,Right,Right
119,Virender Sehwag,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2878,"Delhi Capitals, Punjab Kings",104,2728,2,16,6,10.37,0,India,https://h.cricapi.com/img/players/e20a6a1d-4ad7-478b-aff8-bf6c6b0ea67f.jpg,Batsman,20-10-1978,Right,Right
120,Pinal Shah,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4132,"Mumbai Indians, Rajasthan Royals",16,92,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,WK-Batsman,03-11-1987,Right,Right
121,Shahid Afridi,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2152,Deccan Chargers,10,81,0,0,9,7.5,0,Germany,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,05-01-2000,Right,Right
122,Ishant Sharma,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3470,"Kolkata Knight Riders, Deccan Chargers, Sunrisers Hyderabad, Rising Pune Supergiant, Punjab Kings, Delhi Capitals",101,56,0,0,82,8.14,1,India,https://h.cricapi.com/img/players/0c3d24bb-a517-435f-8cc3-60e945327bb3.jpg,Bowler,02-09-1988,Right,Right
123,Rohit Sharma,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3474,"Deccan Chargers, Mumbai Indians",243,6211,1,42,15,8.07,0,India,https://h.cricapi.com/img/players/03bda674-3916-4d64-952e-00a6c19c01e1.jpg,Batsman,30-04-1987,Right,Right
124,Shoaib Akhtar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2124,Kolkata Knight Riders,3,2,0,0,5,7.71,0,Pakistan,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,13-08-1975,Right,Right
125,Shoaib Malik,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2879,Delhi Capitals,7,52,0,0,2,10.0,0,Pakistan,https://h.cricapi.com/img/players/1742ab4d-7c48-4667-bbe1-9423b50c370a.jpg,Batting Allrounder,01-02-1982,Right,Right
126,Laxmi Shukla,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2880,"Kolkata Knight Riders, Delhi Capitals",47,405,0,0,15,8.74,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,06-05-1981,Right,Right
127,Chamara Silva,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2882,Deccan Chargers,3,40,0,0,0,21.0,0,Sri Lanka,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,14-12-1979,Right,Right
128,RP Singh,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3332,"Deccan Chargers, Kochi Tuskers Kerala, Mumbai Indians, Royal Challengers Bangalore, Rising Pune Supergiant",82,52,0,0,90,7.9,0,India,https://h.cricapi.com/img/players/bee22cae-79e4-4184-98b9-85e580619303.jpg,Bowler,06-12-1985,Right,Left
129,Vikram Singh,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3354,Punjab Kings,19,4,0,0,12,9.03,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,17-09-1984,Right,Right
130,Dwayne Smith,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3157,"Mumbai Indians, Deccan Chargers, Chennai Super Kings, Gujarat Lions",91,2385,0,17,26,9.02,0,West Indies,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,12-04-1983,Right,Right
131,Graeme Smith,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3014,"Rajasthan Royals, Pune Warriors India",29,739,0,4,0,0.0,0,South Africa,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,01-02-1981,Left,Right
132,Sohail Tanvir,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3502,Rajasthan Royals,11,36,0,0,22,6.46,1,Pakistan,https://h.cricapi.com/img/players/1e54b5aa-e6ad-4df0-826f-3d9e847d9b4c.jpg,Bowler,12-12-1984,Left,Left
133,Sunny Sohal,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4127,"Punjab Kings, Deccan Chargers",22,368,0,2,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,10-11-1987,Right,Right
134,Sreesanth,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3327,"Punjab Kings, Kochi Tuskers Kerala, Rajasthan Royals",44,34,0,0,40,8.14,0,India,https://h.cricapi.com/img/players/d9efa01d-473f-4b89-90be-c98e9abdd21b.jpg,Bowler,06-02-1983,Right,Right
135,Tanmay Srivastava,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4156,Punjab Kings,7,8,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,07-11-1989,Left,Left
136,Dale Steyn,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3242,"Royal Challengers Bangalore, Deccan Chargers, Sunrisers Hyderabad, Gujarat Lions",95,167,0,0,97,6.92,0,South Africa,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,27-06-1983,Right,Right
137,Scott Styris,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2899,"Deccan Chargers, Chennai Super Kings",12,131,0,0,8,7.67,0,New Zealand,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,10-07-1975,Right,Right
138,Andrew Symonds,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2907,"Deccan Chargers, Mumbai Indians",39,974,1,5,20,7.67,0,Australia,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,09-06-1975,Right,Right
139,Tatenda Taibu,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2975,Kolkata Knight Riders,3,31,0,0,0,0.0,0,Zimbabwe,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,WK-Batsman,14-05-1983,Right,Right
140,Yogesh Takawale,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4166,"Mumbai Indians, Royal Challengers Bangalore",16,192,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,WK-Batsman,05-11-1984,Right,Right
141,Ross Taylor,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3348,"Royal Challengers Bangalore, Rajasthan Royals, Delhi Capitals, Pune Warriors India",55,1017,0,3,0,12.0,0,New Zealand,https://h.cricapi.com/img/players/0095ee03-e9a5-4418-b568-fc6eaa60ea72.jpg,Batsman,08-03-1984,Right,Right
142,Sachin Tendulkar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=1735,Mumbai Indians,78,2334,1,13,0,9.67,0,India,https://h.cricapi.com/img/players/64ab5424-779f-44ad-8135-21097f6eb83c.jpg,Batsman,24-04-1973,Right,Right
143,Dominic Thornely,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4143,Mumbai Indians,6,39,0,0,3,5.71,0,Australia,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,01-10-1978,Right,Right
144,Manoj Tiwary,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3530,"Delhi Capitals, Kolkata Knight Riders, Rising Pune Supergiant, Punjab Kings",98,1695,0,7,1,11.86,0,India,https://h.cricapi.com/img/players/7d782829-52c3-4b76-a0c4-865afc5b08e7.jpg,Batsman,14-11-1985,Right,Right
145,Saurabh Tiwary,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3833,"Mumbai Indians, Royal Challengers Bangalore, Delhi Capitals, Rising Pune Supergiant",93,1494,0,8,0,0.0,0,India,https://h.cricapi.com/img/players/a0fb2e92-7b5e-4831-9046-240985e0dbb3.jpg,Batsman,30-12-1989,Left,Left
146,Siddharth Trivedi,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4102,Rajasthan Royals,76,42,0,0,65,7.59,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,04-09-1982,Right,Right
147,Umar Gul,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3100,Kolkata Knight Riders,6,39,0,0,12,8.18,0,Pakistan,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,14-04-1984,Right,Right
148,Robin Uthappa,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3355,"Mumbai Indians, Royal Challengers Bangalore, Pune Warriors India, Kolkata Knight Riders, Rajasthan Royals, Chennai Super Kings",205,4952,0,27,0,0.0,0,India,https://h.cricapi.com/img/players/2a6fc54c-4852-4f41-954a-40cd3950cf31.jpg,WK-Batsman,11-11-1985,Right,Right
149,Chaminda Vaas,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2000,Deccan Chargers,13,81,0,0,18,7.55,0,Sri Lanka,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,27-01-1974,Left,Left
150,Venugopal Rao,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3288,"Deccan Chargers, Delhi Capitals, Sunrisers Hyderabad",65,985,0,3,6,9.36,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,26-02-1982,Right,Right
151,Daniel Vettori,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2090,"Delhi Capitals, Royal Challengers Bangalore",34,121,0,0,28,6.78,0,New Zealand,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,27-01-1979,Left,Left
152,Sivaramakrishnan Vidyut,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4163,Chennai Super Kings,9,145,0,1,1,11.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,03-12-1981,Right,Right
153,Paidikalva Vijaykumar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4165,Deccan Chargers,9,1,0,0,4,7.86,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,20-10-1986,Right,Right
154,Vinay Kumar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3782,"Royal Challengers Bangalore, Kochi Tuskers Kerala, Kolkata Knight Riders, Mumbai Indians",105,310,0,0,105,8.39,0,India,https://h.cricapi.com/img/players/75edc5df-097f-4fa1-b6ea-ddc9aa5cf680.jpg,Bowler,12-02-1984,Right,Right
155,Shane Warne,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=1856,Rajasthan Royals,55,198,0,0,57,7.27,0,Australia,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,13-09-1969,Right,Right
156,Shane Watson,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3017,"Rajasthan Royals, Royal Challengers Bangalore, Chennai Super Kings",145,3874,4,21,92,7.93,0,Australia,https://h.cricapi.com/img/players/51031d01-1d51-4f48-8447-41917aeeeb2c.jpg,Batting Allrounder,17-06-1981,Right,Right
157,Cameron White,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3325,"Royal Challengers Bangalore, Deccan Chargers, Sunrisers Hyderabad",47,954,0,6,1,12.29,0,Australia,https://h.cricapi.com/img/players/426a1a2e-20da-4d9e-98a2-d5ebada800b5.jpg,Batsman,18-08-1983,Right,Right
158,Arjun Yadav,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4142,Deccan Chargers,8,49,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,23-12-1981,Right,Right
159,Vikrant Yeligati,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4148,Mumbai Indians,2,2,0,0,0,11.8,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,23-04-1984,Right,Right
160,Younis Khan,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2211,Rajasthan Royals,1,3,0,0,0,0.0,0,Pakistan,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,29-11-1977,Right,Right
161,Yuvraj Singh,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2949,"Punjab Kings, Pune Warriors India, Royal Challengers Bangalore, Delhi Capitals, Sunrisers Hyderabad, Mumbai Indians",132,2750,0,13,36,7.44,0,India,https://h.cricapi.com/img/players/99e3b099-cbe7-41da-be23-cad4ed3e4806.jpg,Batting Allrounder,12-12-1981,Left,Left
162,Nuwan Zoysa,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=2095,Deccan Chargers,3,11,0,0,2,9.0,0,Sri Lanka,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,13-05-1978,Left,Left
163,Yusuf Abdulla,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3694,Punjab Kings,11,0,0,0,15,8.81,0,South Africa,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,17-01-1983,Left,Left
164,Anureet Singh,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4155,"Kolkata Knight Riders, Punjab Kings, Rajasthan Royals",23,36,0,0,18,9.07,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,02-03-1988,Right,Right
165,KP Appanna,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4119,Royal Challengers Bangalore,14,2,0,0,9,7.94,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,20-12-1988,Right,Left
166,Ravichandran Ashwin,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3788,"Chennai Super Kings, Rising Pune Supergiant, Punjab Kings, Delhi Capitals, Rajasthan Royals",197,714,0,1,171,7.01,0,India,https://h.cricapi.com/img/players/0068c9d8-be69-46b9-bbef-62c74e480781.jpg,Bowling Allrounder,17-09-1986,Right,Right
167,George Bailey,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3929,"Chennai Super Kings, Punjab Kings, Rising Pune Supergiant",40,663,0,2,0,0.0,0,Australia,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,07-09-1982,Right,Right
168,Azhar Bilakhia,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4159,Deccan Chargers,7,69,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,31-05-1986,Right,Right
